country,year,iso_code,population,gdp_x,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy,rank,area,landAreaKm,cca2,cca3,netChange,growthRate,worldPercentage,density,densityMi,place,pop1980,pop2000,pop2010,pop2022,pop2023,pop2030,pop2050,region_id,gdp_y,composition_food_organic_waste_percent,composition_glass_percent,composition_metal_percent,composition_other_percent,composition_paper_cardboard_percent,composition_plastic_percent,composition_rubber_leather_percent,composition_wood_percent,composition_yard_garden_green_waste_percent,other_information_information_system_for_solid_waste_management,other_information_national_agency_to_enforce_solid_waste_laws_and_regulations,other_information_national_law_governing_solid_waste_management_in_the_country,other_information_ppp_rules_and_regulations,other_information_summary_of_key_solid_waste_information_made_available_to_the_public,population_population_number_of_people,special_waste_agricultural_waste_tons_year,special_waste_construction_and_demolition_waste_tons_year,special_waste_e_waste_tons_year,special_waste_hazardous_waste_tons_year,special_waste_industrial_waste_tons_year,special_waste_medical_waste_tons_year,total_msw_total_msw_generated_tons_year,waste_collection_coverage_rural_percent_of_geographic_area,waste_collection_coverage_rural_percent_of_households,waste_collection_coverage_rural_percent_of_population,waste_collection_coverage_rural_percent_of_waste,waste_collection_coverage_total_percent_of_geographic_area,waste_collection_coverage_total_percent_of_households,waste_collection_coverage_total_percent_of_population,waste_collection_coverage_total_percent_of_waste,waste_collection_coverage_urban_percent_of_geographic_area,waste_collection_coverage_urban_percent_of_households,waste_collection_coverage_urban_percent_of_population,waste_collection_coverage_urban_percent_of_waste,waste_treatment_anaerobic_digestion_percent,waste_treatment_compost_percent,waste_treatment_controlled_landfill_percent,waste_treatment_incineration_percent,waste_treatment_landfill_unspecified_percent,waste_treatment_open_dump_percent,waste_treatment_other_percent,waste_treatment_recycling_percent,waste_treatment_sanitary_landfill_landfill_gas_system_percent,waste_treatment_unaccounted_for_percent,waste_treatment_waterways_marine_percent,where_where_is_this_data_measured
Slovenia,2016,SVN,2090020.0,55372836864.0,-37.093,-0.128,103.762,0.217,133.97,0.28,1.725,0.271,282.193,6.888,0.853,6332.725,13.236,2397.106,5.01,9.21,0.973,5521.842,11.541,30.869,16.549,15.05,16.23,20.293,6.884,5.151,38266.707,1.444,7.007,3.365,2607.63,5.45,24588.869,51.391,33.58,64.257,6.036,0.466,8.191,200.955,0.42,3918.91,66.665,0.022,26.521,0.055,2.588,10.241,4.58,18.251,1.8,12.055,2153.089,4.5,5767.744,27.726,15.072,6.215,1.786,28.587,5157.845,10.78,13677.837,66.42,35.743,-1.18,-7.841,1.186,0.086,14.681,2736.816,5.72,7024.391,35.243,18.356,7.329,2.046,29.965,9.569,0.02,14337.233,0.943,0.0,1.502,0.003,0.123,37.467,0.903,0.28,0.0,5.993,0.051,133.97,0.0,432.242,1.725,0.0,1.13,7765.476,79.978,12.259,1.7,13.906,2421.029,5.06,6653.445,31.177,17.387,-2.555,-0.023,0.715,129.185,0.27,341.992,1.664,0.894,0.274,-0.0,0.016,4.785,0.01,7.706,0.062,0.02,149,20273.0,20136.4,SI,SVN,0.0,-0.0001,0.0003,105.2658,272.6385,705,1901570,1984339,2057287,2119844,2119675,2105945,2003258,ECS,39037.93359,,,,,,,,,,,Yes,Yes,,,2087946,289773.0,2071792.0,26359.0,155229.0,,227873.0,1052324.75,,,,,,,,93.84,,,,,,7.67,,17.06,22.68,,,46.44,,6.15,,
South Africa,2004,ZAF,48556064.0,420863967232.0,17.63,0.095,13.114,0.637,7.414,0.36,0.158,0.046,765.116,9.57,88.141,20782.303,1009.107,4379.062,212.63,1.708,26.77,32836.168,1594.395,93.161,73.509,223.01,228.24,16.626,9.127,114.815,28271.896,3.262,9.252,112.727,4379.062,212.63,27414.535,1331.142,93.161,96.967,131.28,13.818,24.343,0.0,0.0,501.334,-10.965,-2.711,453.436,22.017,0.0,1.773,174.63,14.808,0.338,2.737,19.359,0.94,56.376,0.412,0.199,6.232,2.087,41.63,321.484,15.61,857.36,6.839,3.033,-5.23,-2.345,5.545,1.717,36.958,294.093,14.28,761.131,6.257,2.692,3.753,10.769,297.692,0.0,0.0,6130.9,71.869,15.263,751.736,36.501,0.0,21.685,1.219,0.36,0.0,-6.489,-0.085,7.414,0.0,25.107,0.158,0.0,0.089,4700.546,1372.772,11.077,0.37,4.672,27.391,1.33,96.229,0.583,0.34,11.511,0.004,0.045,0.412,0.02,0.92,0.009,0.003,100.0,0.017,0.035,0.206,0.01,0.712,0.004,0.003,24,1221037.0,1213090.0,ZA,ZAF,0.0173,0.0087,0.0075,49.8022,128.9876,710,29463549,46813266,51784921,59893885,60414495,64659278,73529753,SSF,12666.60742,16.38165463,5.20021637,16.9104609,45.02064557,9.396918238,7.090104302,,,,Yes,Yes,Yes,,,51729344,,,321000.0,1319096.0,,,18457232.0,,,,,,64.0,,,,90.5,,,,,72.0,,,,,28.0,,,,
South Africa,2005,ZAF,49017156.0,451561291776.0,-91.179,-0.581,1.146,0.056,8.16,0.4,0.175,0.004,771.006,-7.813,-78.843,18978.336,930.264,4389.279,215.15,0.94,14.995,32833.195,1609.39,93.862,71.593,225.0,229.22,17.641,-5.346,-73.394,26508.631,2.878,-5.116,-68.104,4390.912,215.23,25767.262,1263.038,93.897,97.203,41.951,10.212,34.555,1.632,0.08,704.956,-8.374,-1.844,411.556,20.173,0.035,2.659,176.73,40.213,1.077,3.814,26.929,1.32,77.807,0.576,0.294,-14.492,-5.29,36.34,285.41,13.99,741.369,6.103,2.797,-4.22,-1.876,-15.507,-5.928,31.029,249.708,12.24,633.024,5.34,2.388,0.177,0.526,298.219,0.0,0.0,6083.968,-34.733,-12.678,486.018,23.823,0.0,22.951,1.358,0.4,0.0,11.364,0.139,8.16,0.0,27.697,0.175,0.0,0.104,4676.322,1299.378,-7.699,0.638,5.311,35.702,1.75,108.345,0.763,0.409,9.677,0.004,0.049,0.408,0.02,0.993,0.009,0.004,0.0,-0.0,0.034,0.204,0.01,0.701,0.004,0.003,24,1221037.0,1213090.0,ZA,ZAF,0.0173,0.0087,0.0075,49.8022,128.9876,710,29463549,46813266,51784921,59893885,60414495,64659278,73529753,SSF,12666.60742,16.38165463,5.20021637,16.9104609,45.02064557,9.396918238,7.090104302,,,,Yes,Yes,Yes,,,51729344,,,321000.0,1319096.0,,,18457232.0,,,,,,64.0,,,,90.5,,,,,72.0,,,,,28.0,,,,
South Africa,2006,ZAF,49491764.0,485980667904.0,28.726,0.016,1.461,0.072,7.678,0.38,0.161,0.005,774.894,1.856,17.264,19145.162,947.528,4510.447,223.23,-0.093,-1.498,32488.068,1607.892,94.349,71.454,232.79,236.6,17.842,2.054,26.683,26793.564,2.729,2.054,25.949,4510.852,223.25,26044.467,1288.987,94.358,97.204,8.369,2.892,37.447,0.404,0.02,756.625,55.914,11.28,635.52,31.453,0.008,2.824,183.34,117.549,4.431,8.245,57.989,2.87,166.591,1.213,0.622,2.261,0.734,37.074,269.742,13.35,749.096,5.642,2.796,-3.81,-1.637,-11.217,-3.654,27.375,203.468,10.07,553.13,4.256,2.064,1.943,5.793,304.012,0.0,0.0,6142.68,-34.13,-8.131,317.068,15.692,0.0,22.926,1.294,0.38,0.0,-4.656,-0.063,7.678,0.0,26.155,0.161,0.0,0.098,4780.593,1326.061,84.868,4.388,9.699,66.274,3.28,195.966,1.386,0.731,9.412,0.004,0.053,0.404,0.02,1.069,0.008,0.004,0.0,-0.0,0.034,0.202,0.01,0.69,0.004,0.003,24,1221037.0,1213090.0,ZA,ZAF,0.0173,0.0087,0.0075,49.8022,128.9876,710,29463549,46813266,51784921,59893885,60414495,64659278,73529753,SSF,12666.60742,16.38165463,5.20021637,16.9104609,45.02064557,9.396918238,7.090104302,,,,Yes,Yes,Yes,,,51729344,,,321000.0,1319096.0,,,18457232.0,,,,,,64.0,,,,90.5,,,,,72.0,,,,,28.0,,,,
South Africa,2007,ZAF,49996096.0,521805725696.0,984.007,0.711,15.676,0.784,8.201,0.41,0.166,0.058,774.239,2.686,25.45,19461.068,972.977,4635.162,231.74,0.078,1.252,32185.398,1609.144,93.894,71.427,243.66,246.81,18.119,2.725,36.132,27245.98,2.611,2.494,32.147,4658.563,232.91,26424.736,1321.134,94.368,96.986,1.234,0.462,37.909,1.6,0.08,758.233,-47.241,-14.859,331.909,16.594,0.032,2.783,191.09,-1.104,-0.142,8.103,17.201,0.86,162.07,0.348,0.595,14.867,3.985,41.059,278.022,13.9,821.242,5.632,3.014,-3.15,-1.293,12.877,3.332,30.707,252.02,12.6,614.193,5.105,2.254,2.051,6.235,310.248,21.802,1.09,6205.435,-18.991,-2.98,254.261,12.712,0.442,22.776,1.374,0.41,0.0,6.165,0.08,8.201,0.0,27.487,0.166,0.0,0.101,4936.585,1362.193,20.726,0.653,10.352,26.002,1.3,207.049,0.527,0.76,8.065,0.004,0.057,0.4,0.02,1.137,0.008,0.004,0.0,-0.0,0.034,0.2,0.01,0.679,0.004,0.002,24,1221037.0,1213090.0,ZA,ZAF,0.0173,0.0087,0.0075,49.8022,128.9876,710,29463549,46813266,51784921,59893885,60414495,64659278,73529753,SSF,12666.60742,16.38165463,5.20021637,16.9104609,45.02064557,9.396918238,7.090104302,,,,Yes,Yes,Yes,,,51729344,,,321000.0,1319096.0,,,18457232.0,,,,,,64.0,,,,90.5,,,,,72.0,,,,,28.0,,,,
South Africa,2008,ZAF,50565816.0,548744658944.0,-25.955,-0.203,11.476,0.58,8.504,0.43,0.179,0.04,771.902,11.565,112.525,21467.123,1085.503,4471.598,226.11,1.891,30.433,32424.615,1639.577,93.927,74.365,237.13,240.73,16.492,7.158,97.503,28867.244,2.66,7.403,97.801,4475.751,226.32,28061.143,1418.935,94.014,97.208,3.457,1.31,39.219,1.582,0.08,775.607,-11.111,-1.844,291.706,14.75,0.033,2.687,185.82,-56.044,-4.563,3.54,23.534,1.19,70.0,0.494,0.242,-0.559,-0.297,40.761,284.975,14.41,806.106,5.986,2.792,-3.6,-1.518,14.907,4.358,35.066,252.147,12.75,693.464,5.296,2.402,-5.168,-16.035,294.213,2.571,0.13,5818.412,-10.369,-1.318,225.328,11.394,0.054,20.156,1.456,0.43,0.0,5.947,0.082,8.504,0.0,28.793,0.179,0.0,0.1,4760.726,1459.696,-43.124,-4.656,5.696,32.829,1.66,112.643,0.69,0.39,7.96,0.004,0.061,0.396,0.02,1.206,0.008,0.004,75.0,0.025,0.059,0.396,0.02,1.167,0.008,0.004,24,1221037.0,1213090.0,ZA,ZAF,0.0173,0.0087,0.0075,49.8022,128.9876,710,29463549,46813266,51784921,59893885,60414495,64659278,73529753,SSF,12666.60742,16.38165463,5.20021637,16.9104609,45.02064557,9.396918238,7.090104302,,,,Yes,Yes,Yes,,,51729344,,,321000.0,1319096.0,,,18457232.0,,,,,,64.0,,,,90.5,,,,,72.0,,,,,28.0,,,,
South Africa,2009,ZAF,51170780.0,550669123584.0,-47.782,-0.277,5.922,0.303,8.208,0.42,0.181,0.021,773.575,0.522,5.667,21324.072,1091.169,4262.394,218.11,-0.877,-14.387,31760.119,1625.19,94.175,75.087,229.84,231.6,15.937,-0.444,-6.482,28399.283,2.639,-0.421,-5.979,4263.566,218.17,27612.547,1412.956,94.201,97.23,-15.246,-5.979,33.24,0.195,0.01,649.589,-22.059,-3.254,224.671,11.497,0.004,2.287,179.16,15.243,0.514,4.054,27.164,1.39,79.224,0.6,0.279,-1.823,-0.503,40.258,262.454,13.43,786.737,5.799,2.77,-1.76,-0.766,-1.523,-0.747,34.318,226.106,11.57,670.666,4.996,2.362,-1.926,-5.667,288.546,0.977,0.05,5638.886,-56.894,-6.482,95.981,4.911,0.022,19.856,1.434,0.42,0.0,-1.535,-0.022,8.208,0.0,28.016,0.181,0.0,0.099,4526.021,1453.214,-3.493,0.244,5.939,36.349,1.86,116.071,0.803,0.409,7.373,0.004,0.065,0.391,0.02,1.272,0.009,0.004,42.857,0.025,0.084,0.586,0.03,1.637,0.013,0.006,24,1221037.0,1213090.0,ZA,ZAF,0.0173,0.0087,0.0075,49.8022,128.9876,710,29463549,46813266,51784921,59893885,60414495,64659278,73529753,SSF,12666.60742,16.38165463,5.20021637,16.9104609,45.02064557,9.396918238,7.090104302,,,,Yes,Yes,Yes,,,51729344,,,321000.0,1319096.0,,,18457232.0,,,,,,64.0,,,,90.5,,,,,72.0,,,,,28.0,,,,
South Africa,2010,ZAF,51784928.0,578235138048.0,-47.627,-0.144,3.065,0.159,7.145,0.37,0.152,0.011,768.047,-1.066,-11.633,20846.531,1079.536,4376.177,226.62,3.122,50.734,32363.164,1675.924,93.267,73.799,240.51,242.98,16.611,0.66,9.585,28247.576,2.53,0.64,9.048,4394.522,227.57,27459.795,1422.004,93.658,97.211,24.009,7.981,41.221,14.676,0.76,795.995,-8.491,-0.976,203.157,10.52,0.313,2.818,186.62,-21.267,-0.882,3.172,40.359,2.09,61.257,0.86,0.217,1.483,0.537,40.795,297.577,15.41,787.782,6.342,2.789,-2.47,-1.027,5.63,1.71,36.028,249.107,12.9,695.729,5.309,2.463,4.402,12.701,301.247,3.669,0.19,5817.267,-6.25,-0.307,88.915,4.604,0.078,20.594,1.265,0.37,0.0,-11.757,-0.169,7.145,0.0,24.429,0.152,0.0,0.086,4692.099,1462.799,-22.044,-1.172,4.767,48.47,2.51,92.053,1.033,0.326,18.455,0.012,0.077,0.386,0.02,1.479,0.008,0.005,13.333,0.011,0.094,0.579,0.03,1.822,0.012,0.006,24,1221037.0,1213090.0,ZA,ZAF,0.0173,0.0087,0.0075,49.8022,128.9876,710,29463549,46813266,51784921,59893885,60414495,64659278,73529753,SSF,12666.60742,16.38165463,5.20021637,16.9104609,45.02064557,9.396918238,7.090104302,,,,Yes,Yes,Yes,,,51729344,,,321000.0,1319096.0,,,18457232.0,,,,,,64.0,,,,90.5,,,,,72.0,,,,,28.0,,,,
South Africa,2011,ZAF,52443320.0,608683556864.0,194.546,0.309,8.914,0.467,7.437,0.39,0.16,0.032,768.048,-2.49,-26.88,20072.264,1052.656,4339.161,227.56,-0.631,-10.582,31755.082,1665.342,93.075,72.85,241.42,244.49,16.92,-1.22,-17.84,27552.764,2.374,-1.53,-21.757,4367.763,229.06,26700.18,1400.246,93.689,96.906,3.855,1.589,42.809,15.827,0.83,816.3,31.959,3.362,264.718,13.883,0.339,2.963,187.78,168.075,5.28,8.452,38.899,2.04,161.165,0.834,0.585,10.964,3.917,44.712,294.222,15.43,852.585,6.311,3.094,-3.07,-1.272,-4.62,-1.874,34.154,246.743,12.94,651.257,5.293,2.364,1.173,3.534,304.78,12.776,0.67,5811.617,6.667,0.307,93.652,4.911,0.274,21.093,1.315,0.39,0.0,3.962,0.05,7.437,0.0,25.078,0.16,0.0,0.091,4661.986,1444.958,130.78,5.791,10.558,47.48,2.49,201.327,1.018,0.731,190.942,0.145,0.222,0.381,0.02,4.224,0.008,0.015,8.824,0.008,0.102,0.763,0.04,1.946,0.016,0.007,24,1221037.0,1213090.0,ZA,ZAF,0.0173,0.0087,0.0075,49.8022,128.9876,710,29463549,46813266,51784921,59893885,60414495,64659278,73529753,SSF,12666.60742,16.38165463,5.20021637,16.9104609,45.02064557,9.396918238,7.090104302,,,,Yes,Yes,Yes,,,51729344,,,321000.0,1319096.0,,,18457232.0,,,,,,64.0,,,,90.5,,,,,72.0,,,,,28.0,,,,
South Africa,2012,ZAF,53145036.0,622114308096.0,18.638,0.087,10.435,0.555,7.527,0.4,0.166,0.039,770.071,-2.401,-25.272,19331.701,1027.384,4203.215,223.38,2.355,39.212,32073.621,1704.554,92.727,72.214,235.87,240.9,16.933,-1.54,-22.255,26770.203,2.287,-1.192,-16.696,4268.32,226.84,26033.484,1383.55,94.164,97.248,1.784,0.764,43.573,31.235,1.66,819.894,-14.063,-1.952,224.488,11.93,0.689,3.063,185.51,-66.757,-5.659,2.793,22.392,1.19,52.548,0.494,0.196,-11.062,-5.56,39.153,264.559,14.06,736.716,5.836,2.752,-5.03,-2.133,0.507,-0.035,34.119,233.324,12.4,642.003,5.147,2.398,2.563,7.813,312.593,33.87,1.8,5881.891,-0.807,-0.04,91.67,4.872,0.747,21.972,1.349,0.4,0.0,2.573,0.034,7.527,0.0,25.384,0.166,0.0,0.095,4532.878,1422.703,-47.823,-5.525,5.034,31.235,1.66,94.714,0.689,0.354,7.098,0.014,0.236,0.564,0.03,4.437,0.012,0.017,0.0,-0.001,0.101,0.753,0.04,1.909,0.017,0.007,24,1221037.0,1213090.0,ZA,ZAF,0.0173,0.0087,0.0075,49.8022,128.9876,710,29463549,46813266,51784921,59893885,60414495,64659278,73529753,SSF,12666.60742,16.38165463,5.20021637,16.9104609,45.02064557,9.396918238,7.090104302,,,,Yes,Yes,Yes,,,51729344,,,321000.0,1319096.0,,,18457232.0,,,,,,64.0,,,,90.5,,,,,72.0,,,,,28.0,,,,
South Africa,2013,ZAF,53873608.0,637619470336.0,-1.924,-0.011,10.096,0.544,8.353,0.45,0.189,0.038,763.28,0.022,0.228,19074.5,1027.612,4029.246,217.07,-0.889,-15.156,31358.531,1689.397,91.011,71.911,234.01,238.51,16.691,0.443,6.302,26525.145,2.241,0.197,2.723,4144.516,223.28,25731.957,1386.273,93.615,97.01,-6.953,-3.03,40.544,51.973,2.8,752.57,7.273,0.868,237.558,12.798,1.174,2.837,182.05,8.385,0.216,3.009,20.604,1.11,55.846,0.465,0.211,9.448,3.579,42.732,282.699,15.23,793.19,6.385,2.99,-4.5,-1.923,8.78,2.772,36.891,252.628,13.61,684.777,5.706,2.582,1.767,5.524,318.117,63.296,3.41,5904.884,-4.398,-0.214,86.453,4.658,1.43,22.261,1.525,0.45,0.0,13.038,0.176,8.353,0.0,28.305,0.189,0.0,0.107,4427.214,1429.005,13.538,0.807,5.841,30.07,1.62,108.413,0.679,0.409,182.558,0.426,0.662,0.928,0.05,12.293,0.021,0.046,0.0,-0.001,0.101,0.186,0.01,1.872,0.004,0.007,24,1221037.0,1213090.0,ZA,ZAF,0.0173,0.0087,0.0075,49.8022,128.9876,710,29463549,46813266,51784921,59893885,60414495,64659278,73529753,SSF,12666.60742,16.38165463,5.20021637,16.9104609,45.02064557,9.396918238,7.090104302,,,,Yes,Yes,Yes,,,51729344,,,321000.0,1319096.0,,,18457232.0,,,,,,64.0,,,,90.5,,,,,72.0,,,,,28.0,,,,
South Africa,2014,ZAF,54729556.0,648455192576.0,-17.814,-0.097,8.168,0.447,6.212,0.34,0.144,0.031,752.748,1.276,13.107,19015.678,1040.72,3874.506,212.05,1.877,31.717,31447.627,1721.115,89.639,71.997,233.9,236.56,16.365,1.155,16.506,26411.893,2.229,0.801,11.106,3990.897,218.42,25532.439,1397.379,92.332,96.67,6.015,2.439,42.982,52.988,2.9,785.357,-19.492,-2.495,188.263,10.304,1.226,2.973,178.07,62.608,1.854,4.863,16.444,0.9,88.855,0.38,0.336,12.293,5.4,48.132,331.448,18.14,879.454,7.668,3.33,-2.66,-1.137,-2.212,-1.032,35.859,269.69,14.76,655.211,6.239,2.481,-1.396,-4.44,313.677,63.403,3.47,5731.403,-7.553,-0.352,78.673,4.306,1.467,21.7,1.163,0.34,0.0,-23.757,-0.362,6.212,0.0,21.243,0.144,0.0,0.08,4322.344,1445.511,97.347,6.432,12.273,61.758,3.38,224.243,1.429,0.849,342.371,2.25,2.912,19.733,1.08,53.21,0.457,0.201,2781.081,2.787,2.888,19.368,1.06,52.767,0.448,0.2,24,1221037.0,1213090.0,ZA,ZAF,0.0173,0.0087,0.0075,49.8022,128.9876,710,29463549,46813266,51784921,59893885,60414495,64659278,73529753,SSF,12666.60742,16.38165463,5.20021637,16.9104609,45.02064557,9.396918238,7.090104302,,,,Yes,Yes,Yes,,,51729344,,,321000.0,1319096.0,,,18457232.0,,,,,,64.0,,,,90.5,,,,,72.0,,,,,28.0,,,,
South Africa,2015,ZAF,55876504.0,656850354176.0,25.901,0.116,10.072,0.563,6.98,0.39,0.168,0.04,754.074,-6.172,-64.232,17475.82,976.488,3711.399,207.38,-3.738,-64.341,29650.623,1656.773,89.411,68.931,230.39,231.94,16.373,-1.999,-28.899,25352.562,2.157,-2.261,-31.601,3845.624,214.88,24442.797,1365.778,92.645,96.412,0.475,0.204,43.186,66.933,3.74,772.888,15.789,1.627,213.514,11.93,1.612,3.049,174.9,-59.333,-2.897,1.966,14.317,0.8,35.182,0.345,0.139,6.068,2.702,50.835,305.316,17.06,909.767,7.355,3.588,-1.55,-0.673,-11.288,-4.237,31.622,196.326,10.97,565.934,4.73,2.232,10.338,32.427,346.104,67.291,3.76,6194.087,0.0,0.0,77.058,4.306,1.621,24.432,1.01,0.39,0.0,-13.092,-0.152,6.98,0.0,18.083,0.168,0.0,0.071,4150.939,1416.613,56.497,6.939,19.212,108.99,6.09,343.833,2.626,1.356,155.73,4.491,7.403,42.952,2.4,132.488,1.035,0.523,188.086,5.382,8.27,44.742,2.5,148.007,1.078,0.584,24,1221037.0,1213090.0,ZA,ZAF,0.0173,0.0087,0.0075,49.8022,128.9876,710,29463549,46813266,51784921,59893885,60414495,64659278,73529753,SSF,12666.60742,16.38165463,5.20021637,16.9104609,45.02064557,9.396918238,7.090104302,,,,Yes,Yes,Yes,,,51729344,,,321000.0,1319096.0,,,18457232.0,,,,,,64.0,,,,90.5,,,,,72.0,,,,,28.0,,,,
South Africa,2016,ZAF,56422272.0,658694340608.0,-11.045,-0.062,8.873,0.501,5.494,0.31,0.131,0.034,740.286,7.534,73.566,18610.629,1050.054,3705.984,209.1,0.825,13.667,29606.039,1670.44,88.605,70.934,230.0,235.99,15.942,4.497,63.709,26236.475,2.247,3.857,52.682,3776.7,213.09,25140.072,1418.46,90.296,95.821,-15.375,-6.64,36.547,0.0,0.0,647.733,-11.727,-1.399,186.652,10.531,0.0,2.469,174.7,-14.521,-0.295,1.67,11.875,0.67,29.607,0.284,0.113,21.859,11.027,61.861,405.868,22.9,1096.402,9.704,4.179,-5.99,-2.604,22.792,6.977,38.6,269.574,15.21,684.125,6.445,2.608,-4.116,-14.244,331.859,70.717,3.99,5881.71,-37.015,-1.594,48.066,2.712,1.691,22.418,1.058,0.31,0.0,4.728,0.048,5.494,0.0,18.755,0.131,0.0,0.071,4182.568,1480.322,20.322,4.049,23.262,136.294,7.69,412.277,3.259,1.571,19.098,1.362,8.765,53.348,3.01,155.34,1.275,0.592,37.056,2.998,11.268,65.577,3.7,199.702,1.568,0.761,24,1221037.0,1213090.0,ZA,ZAF,0.0173,0.0087,0.0075,49.8022,128.9876,710,29463549,46813266,51784921,59893885,60414495,64659278,73529753,SSF,12666.60742,16.38165463,5.20021637,16.9104609,45.02064557,9.396918238,7.090104302,,,,Yes,Yes,Yes,,,51729344,,,321000.0,1319096.0,,,18457232.0,,,,,,64.0,,,,90.5,,,,,72.0,,,,,28.0,,,,
Spain,2001,ESP,40966448.0,1164389515264.0,-0.421,-0.003,20.06,0.822,39.789,1.63,0.699,0.051,385.077,-8.445,-20.562,5441.62,222.924,1715.306,70.27,-5.731,-5.559,2232.236,91.447,30.15,13.951,236.52,233.07,14.586,4.596,70.216,39003.945,1.372,2.227,27.704,2930.691,120.06,31044.197,1271.771,51.512,79.592,7.759,13.73,190.694,570.223,23.36,4654.891,218.224,3.959,140.917,5.773,10.023,11.934,89.75,38.745,33.09,120.529,998.134,40.89,2942.13,17.544,7.543,15.309,42.512,326.082,2758.599,113.01,7959.745,48.488,20.408,3.45,1.459,2.415,3.088,179.599,1555.175,63.71,4384.04,27.335,11.24,4.193,34.536,858.152,645.162,26.43,20947.689,48.994,1.445,107.232,4.393,11.34,53.707,5.206,1.63,0.0,9.243,0.441,39.789,0.0,127.091,0.699,0.0,0.326,5689.29,1597.853,37.205,39.424,146.484,1203.424,49.3,3575.705,21.152,9.168,33.333,0.017,0.071,0.488,0.02,1.721,0.009,0.004,42.987,5.879,19.857,165.013,6.76,484.702,2.9,1.243,32,505992.0,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,724,37491666,40741651,46572772,47558630,47519628,47076573,44219565,ECS,40985.55859,49.0,8.0,3.0,14.0,15.0,9.0,,2.0,,No,Yes,Yes,Yes,Yes,47076780,8058640.0,52155411.0,1202597.0,2984518.0,,2990346.0,22408548.0,,,,,,,,100.0,,,,,,16.45,,11.62,55.09,,,16.84,,,,
